T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,L,V,D,B,F,Ethanol concentration,TempDiff,mean_Temp
350.84,350.88,350.92,350.98,351.04,351.13,351.23,351.38,351.6,351.97,352.68,354.48,361.59,370.76,450,600,150,200,350,0.84461,19.920000000000016,353.6771428571429
350.83,350.87,350.92,350.97,351.03,351.11,351.22,351.36,351.56,351.9,352.53,354.09,360.0,370.02,450,600,150,200,350,0.84537,19.189999999999998,353.4578571428571
350.83,350.87,350.91,350.97,351.03,351.1,351.2,351.34,351.53,351.84,352.42,353.8,358.72,369.19,450,600,150,200,350,0.84616,18.360000000000014,353.26785714285717
350.83,350.87,350.91,350.96,351.02,351.1,351.21,351.36,351.6,352.03,352.98,356.0,366.15,372.09,1050,1400,350,300,650,0.84764,21.25999999999999,354.2221428571429
350.83,350.87,350.92,350.97,351.05,351.14,351.27,351.48,351.83,352.55,354.6,360.82,370.51,372.78,1050,1400,350,300,650,0.84722,21.94999999999999,355.11571428571426
350.84,350.88,350.93,351.0,351.09,351.21,351.39,351.69,352.26,353.75,358.67,365.27,371.92,372.95,1050,1400,350,300,650,0.84473,22.110000000000014,355.9892857142857
350.84,350.9,350.96,351.04,351.15,351.31,351.57,352.04,353.14,356.73,363.96,366.9,372.25,372.99,1050,1400,350,300,650,0.84071,22.150000000000034,356.84142857142854
350.85,350.9,350.97,351.05,351.17,351.33,351.57,351.96,352.74,354.7,359.76,364.32,371.58,372.9,450,600,150,200,350,0.83868,22.049999999999955,356.1285714285714
350.85,350.9,350.97,351.05,351.15,351.3,351.5,351.83,352.42,353.76,357.54,363.18,371.24,372.86,450,600,150,200,350,0.83736,22.00999999999999,355.75357142857143
350.85,350.9,350.96,351.04,351.14,351.26,351.44,351.72,352.19,353.19,355.92,361.68,370.7,372.8,450,600,150,200,350,0.83715,21.94999999999999,355.4135714285714
350.85,350.9,350.96,351.03,351.12,351.23,351.39,351.63,352.03,352.81,354.82,359.99,369.89,372.69,450,600,150,200,350,0.83769,21.839999999999975,355.0957142857143
350.85,350.9,350.95,351.02,351.1,351.21,351.35,351.56,351.9,352.54,354.07,358.34,368.74,372.52,450,600,150,200,350,0.83866,21.66999999999996,354.78928571428565
350.85,350.89,350.94,351.01,351.08,351.18,351.32,351.51,351.81,352.34,353.54,356.96,367.27,372.28,450,600,150,200,350,0.83982,21.42999999999995,354.4985714285713
350.84,350.89,350.94,351.0,351.07,351.16,351.29,351.46,351.73,352.19,353.17,355.9,365.52,371.93,450,600,150,200,350,0.84105,21.090000000000032,354.2207142857143
350.84,350.88,350.93,350.99,351.06,351.15,351.26,351.42,351.66,352.07,352.9,355.12,363.66,371.46,450,600,150,200,350,0.84227,20.620000000000005,353.95714285714286
350.84,350.88,350.92,350.98,351.05,351.14,351.27,351.47,351.79,352.46,354.27,360.0,370.11,372.73,1050,1400,350,300,650,0.84456,21.890000000000043,354.99357142857144
350.84,350.88,350.93,351.0,351.09,351.2,351.38,351.66,352.2,353.54,358.01,364.91,371.83,372.94,1050,1400,350,300,650,0.84401,22.100000000000023,355.8864285714285
350.84,350.89,350.96,351.04,351.14,351.3,351.54,351.99,353.0,356.25,363.48,366.8,372.23,372.98,1050,1400,350,300,650,0.84083,22.140000000000043,356.7457142857142
350.86,350.91,350.99,351.09,351.23,351.44,351.81,352.59,354.84,361.39,366.31,367.28,372.31,372.99,1050,1400,350,300,650,0.83601,22.129999999999995,357.57428571428574
350.87,350.94,351.03,351.16,351.34,351.65,352.24,353.78,358.8,365.36,367.14,367.39,372.33,373.0,1050,1400,350,300,650,0.83008,22.129999999999995,358.3592857142857
350.89,350.97,351.08,351.24,351.49,351.95,352.98,356.24,363.49,366.81,367.35,367.41,372.34,373.0,1050,1400,350,300,650,0.82331,22.110000000000014,359.0885714285714
350.91,351.0,351.14,351.35,351.7,352.41,354.35,360.35,366.0,367.24,367.4,367.42,372.34,373.0,1050,1400,350,300,650,0.81588,22.089999999999975,359.7578571428571
350.93,351.05,351.22,351.49,351.98,353.11,356.76,364.02,366.92,367.36,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.80803,22.069999999999993,360.35857142857145
350.94,351.05,351.22,351.46,351.85,352.59,354.37,359.09,364.04,365.45,365.69,365.72,371.92,372.94,450,600,150,200,350,0.80524,22.0,359.1664285714286
350.93,351.04,351.18,351.37,351.67,352.19,353.27,356.23,362.02,365.02,365.62,365.71,371.92,372.94,450,600,150,200,350,0.80594,22.00999999999999,358.6507142857143
350.93,351.02,351.14,351.3,351.54,351.94,352.68,354.53,359.38,364.15,365.47,365.69,371.91,372.94,450,600,150,200,350,0.80881,22.00999999999999,358.18714285714276
350.92,351.0,351.11,351.25,351.45,351.76,352.32,353.53,356.91,362.67,365.17,365.65,371.9,372.94,450,600,150,200,350,0.81241,22.019999999999982,357.7557142857142
350.91,350.98,351.08,351.2,351.38,351.63,352.07,352.93,355.17,360.58,364.6,365.55,371.88,372.94,450,600,150,200,350,0.81611,22.029999999999973,357.34999999999997
350.9,350.97,351.05,351.17,351.32,351.54,351.89,352.53,354.06,358.28,363.62,365.37,371.84,372.93,450,600,150,200,350,0.81967,22.03000000000003,356.96214285714285
350.89,350.95,351.03,351.13,351.27,351.46,351.75,352.26,353.34,356.34,362.13,365.05,371.76,372.92,450,600,150,200,350,0.82297,22.03000000000003,356.5914285714286
350.88,350.94,351.01,351.11,351.23,351.39,351.64,352.05,352.87,354.97,360.22,364.49,371.62,372.91,450,600,150,200,350,0.82601,22.03000000000003,356.23785714285714
350.87,350.93,351.0,351.08,351.19,351.34,351.56,351.9,352.54,354.04,358.24,363.61,371.37,372.88,450,600,150,200,350,0.82878,22.00999999999999,355.89642857142854
350.87,350.92,350.98,351.06,351.16,351.3,351.49,351.78,352.29,353.42,356.55,362.36,370.96,372.83,450,600,150,200,350,0.8313,21.95999999999998,355.5692857142857
350.86,350.91,350.97,351.05,351.14,351.26,351.43,351.68,352.11,352.98,355.3,360.82,370.32,372.75,450,600,150,200,350,0.8336,21.889999999999986,355.2557142857142
350.86,350.9,350.96,351.03,351.12,351.23,351.38,351.6,351.97,352.68,354.43,359.18,369.38,372.62,450,600,150,200,350,0.8357,21.75999999999999,354.95285714285717
350.85,350.9,350.95,351.02,351.1,351.2,351.34,351.54,351.86,352.45,353.81,357.67,368.11,372.42,450,600,150,200,350,0.8376,21.569999999999993,354.6585714285714
350.85,350.89,350.94,351.01,351.08,351.18,351.31,351.49,351.77,352.27,353.37,356.45,366.52,372.14,450,600,150,200,350,0.83933,21.289999999999964,354.37642857142856
350.84,350.89,350.94,351.0,351.07,351.16,351.28,351.44,351.7,352.14,353.05,355.53,364.73,371.74,450,600,150,200,350,0.8409,20.900000000000034,354.10785714285714
350.84,350.88,350.93,350.99,351.05,351.14,351.25,351.41,351.64,352.03,352.81,354.86,362.88,371.22,450,600,150,200,350,0.84233,20.380000000000052,353.8521428571429
350.84,350.88,350.92,350.98,351.05,351.14,351.26,351.45,351.76,352.38,354.01,359.32,369.71,372.68,1050,1400,350,300,650,0.84482,21.840000000000032,354.88428571428574
350.84,350.88,350.93,351.0,351.08,351.19,351.36,351.63,352.13,353.35,357.37,364.47,371.73,372.93,1050,1400,350,300,650,0.84443,22.090000000000032,355.7778571428572
350.84,350.89,350.95,351.03,351.14,351.28,351.52,351.94,352.86,355.76,362.88,366.68,372.2,372.98,1050,1400,350,300,650,0.84141,22.140000000000043,356.6392857142858
350.85,350.91,350.98,351.08,351.22,351.42,351.77,352.49,354.52,360.71,366.11,367.25,372.31,372.99,1050,1400,350,300,650,0.83671,22.139999999999986,357.4721428571429
350.87,350.94,351.02,351.15,351.32,351.62,352.17,353.57,358.18,365.03,367.09,367.38,372.33,373.0,1050,1400,350,300,650,0.83089,22.129999999999995,358.26214285714286
350.88,350.96,351.07,351.23,351.47,351.9,352.86,355.83,362.99,366.71,367.33,367.41,372.34,373.0,1050,1400,350,300,650,0.8242,22.120000000000005,358.9985714285714
350.9,351.0,351.13,351.34,351.67,352.34,354.13,359.8,365.8,367.21,367.4,367.42,372.34,373.0,1050,1400,350,300,650,0.81686,22.100000000000023,359.6771428571429
350.93,351.04,351.21,351.47,351.94,353.0,356.39,363.66,366.85,367.35,367.41,367.42,372.34,373.0,1050,1400,350,300,650,0.80904,22.069999999999993,360.28642857142853
350.95,351.09,351.29,351.63,352.3,354.06,359.66,365.75,367.2,367.4,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.80091,22.05000000000001,360.82214285714286
350.98,351.13,351.38,351.81,352.75,355.6,362.71,366.65,367.33,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79282,22.019999999999982,361.2807142857143
351.0,351.18,351.48,352.03,353.35,357.61,364.7,367.04,367.38,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.785,22.0,361.6692857142857
351.03,351.24,351.58,352.26,354.06,359.69,365.77,367.2,367.4,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77763,21.970000000000027,361.98785714285714
351.03,351.22,351.5,351.98,352.94,355.44,361.06,364.76,365.58,365.71,365.73,365.73,371.92,372.94,450,600,150,200,350,0.77659,21.910000000000025,360.5385714285714
351.01,351.16,351.38,351.73,352.34,353.71,357.47,363.12,365.27,365.66,365.72,365.73,371.92,372.94,450,600,150,200,350,0.78155,21.930000000000007,359.93999999999994
350.99,351.12,351.3,351.56,352.0,352.87,355.08,360.46,364.56,365.54,365.7,365.73,371.92,372.94,450,600,150,200,350,0.78841,21.94999999999999,359.41214285714284
350.97,351.08,351.23,351.45,351.79,352.39,353.77,357.56,363.18,365.28,365.66,365.72,371.92,372.94,450,600,150,200,350,0.79524,21.96999999999997,358.9242857142857
350.95,351.05,351.18,351.36,351.63,352.09,353.01,355.43,360.99,364.73,365.57,365.71,371.91,372.94,450,600,150,200,350,0.80148,21.99000000000001,358.46785714285716
350.93,351.02,351.14,351.29,351.52,351.88,352.54,354.11,358.42,363.69,365.39,365.68,371.91,372.94,450,600,150,200,350,0.80705,22.00999999999999,358.03285714285715
350.92,351.0,351.1,351.24,351.43,351.72,352.23,353.3,356.24,362.02,365.02,365.62,371.89,372.94,450,600,150,200,350,0.81197,22.019999999999982,357.6192857142857
350.91,350.98,351.07,351.19,351.36,351.6,352.0,352.78,354.76,359.83,364.33,365.51,371.87,372.94,450,600,150,200,350,0.81631,22.029999999999973,357.22357142857146
350.89,350.96,351.06,351.19,351.39,351.71,352.37,354.13,359.78,365.78,367.2,367.4,372.33,373.0,1050,1400,350,300,650,0.82251,22.110000000000014,358.5135714285713
350.9,350.98,351.1,351.27,351.54,352.05,353.25,357.18,364.36,366.98,367.37,367.42,372.34,373.0,1050,1400,350,300,650,0.81988,22.100000000000023,359.26714285714286
350.91,351.02,351.16,351.39,351.77,352.57,354.87,361.49,366.35,367.28,367.41,367.42,372.34,373.0,1050,1400,350,300,650,0.81343,22.089999999999975,359.9271428571429
350.94,351.06,351.24,351.53,352.07,353.37,357.63,364.7,367.04,367.37,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.80575,22.060000000000002,360.50928571428574
350.94,351.06,351.23,351.49,351.91,352.72,354.75,359.87,364.36,365.51,365.7,365.73,371.92,372.94,450,600,150,200,350,0.80302,22.0,359.295
350.94,351.05,351.19,351.4,351.71,352.27,353.48,356.81,362.59,365.15,365.64,365.72,371.92,372.94,450,600,150,200,350,0.80399,22.0,358.7721428571428
350.93,351.03,351.15,351.32,351.58,351.99,352.81,354.88,360.07,364.43,365.52,365.7,371.91,372.94,450,600,150,200,350,0.80714,22.00999999999999,358.30428571428564
350.92,351.01,351.12,351.26,351.47,351.81,352.4,353.75,357.5,363.13,365.27,365.66,371.9,372.94,450,600,150,200,350,0.81098,22.019999999999982,357.8671428571428
350.9,350.99,351.1,351.27,351.53,352.0,353.09,356.6,363.86,366.88,367.36,367.41,372.34,373.0,1050,1400,350,300,650,0.81682,22.100000000000023,359.16642857142864
350.91,351.02,351.16,351.37,351.74,352.5,354.65,361.04,366.22,367.27,367.4,367.42,372.34,373.0,1050,1400,350,300,650,0.81332,22.089999999999975,359.86
350.93,351.05,351.23,351.51,352.04,353.27,357.31,364.47,367.0,367.37,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.80635,22.069999999999993,360.4542857142857
350.96,351.1,351.32,351.68,352.42,354.47,360.67,366.11,367.25,367.4,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79836,22.04000000000002,360.96857142857147
350.97,351.1,351.3,351.61,352.14,353.24,356.23,362.05,365.03,365.62,365.71,365.73,371.92,372.94,450,600,150,200,350,0.79589,21.96999999999997,359.68499999999995
350.96,351.08,351.24,351.48,351.86,352.57,354.29,358.87,363.93,365.43,365.69,365.72,371.92,372.94,450,600,150,200,350,0.79778,21.980000000000018,359.14142857142855
350.95,351.05,351.19,351.38,351.68,352.2,353.27,356.21,362.01,365.01,365.62,365.71,371.92,372.94,450,600,150,200,350,0.80184,21.99000000000001,358.65285714285716
350.93,351.03,351.15,351.31,351.55,351.95,352.7,354.56,359.44,364.18,365.48,365.69,371.91,372.94,450,600,150,200,350,0.80646,22.00999999999999,358.2014285714285
350.92,351.0,351.11,351.25,351.46,351.77,352.33,353.57,357.0,362.75,365.19,365.65,371.9,372.94,450,600,150,200,350,0.81098,22.019999999999982,357.77428571428567
350.91,350.98,351.08,351.21,351.38,351.64,352.08,352.95,355.24,360.7,364.64,365.56,371.88,372.94,450,600,150,200,350,0.8152,22.029999999999973,357.3707142857142
350.9,350.97,351.06,351.17,351.32,351.54,351.9,352.55,354.11,358.41,363.69,365.39,371.84,372.93,450,600,150,200,350,0.81905,22.03000000000003,356.98428571428576
350.89,350.95,351.03,351.14,351.27,351.46,351.76,352.27,353.38,356.44,362.24,365.07,371.77,372.92,450,600,150,200,350,0.82253,22.03000000000003,356.61357142857145
350.88,350.94,351.02,351.11,351.23,351.4,351.65,352.06,352.89,355.04,360.35,364.53,371.63,372.91,450,600,150,200,350,0.82567,22.03000000000003,356.25999999999993
350.87,350.93,351.0,351.08,351.19,351.34,351.56,351.91,352.56,354.1,358.37,363.68,371.39,372.88,450,600,150,200,350,0.82851,22.00999999999999,355.9185714285714
350.87,350.92,350.99,351.06,351.17,351.3,351.49,351.79,352.31,353.45,356.65,362.46,371.0,372.83,450,600,150,200,350,0.83109,21.95999999999998,355.59214285714285
350.86,350.91,350.97,351.05,351.14,351.26,351.43,351.69,352.12,353.01,355.37,360.93,370.37,372.75,450,600,150,200,350,0.83342,21.889999999999986,355.2757142857143
350.85,350.9,350.96,351.04,351.14,351.27,351.49,351.85,352.63,354.92,361.51,366.34,372.14,372.97,1050,1400,350,300,650,0.83729,22.120000000000005,356.42928571428575
350.86,350.91,350.98,351.07,351.2,351.39,351.71,352.35,354.04,359.52,365.68,367.19,372.3,372.99,1050,1400,350,300,650,0.83615,22.129999999999995,357.2992857142857
350.87,350.93,351.02,351.13,351.3,351.57,352.08,353.28,357.24,364.4,366.98,367.37,372.33,372.99,1050,1400,350,300,650,0.83164,22.120000000000005,358.10642857142847
350.88,350.96,351.06,351.21,351.44,351.84,352.69,355.24,362.13,366.51,367.31,367.41,372.34,373.0,1050,1400,350,300,650,0.82544,22.120000000000005,358.85857142857145
350.9,350.99,351.12,351.31,351.63,352.24,353.81,358.95,365.44,367.15,367.39,367.42,372.34,373.0,1050,1400,350,300,650,0.81832,22.100000000000023,359.5492857142857
350.92,351.03,351.19,351.44,351.88,352.84,355.84,363.02,366.72,367.33,367.41,367.42,372.34,373.0,1050,1400,350,300,650,0.81059,22.079999999999984,360.17
350.94,351.08,351.27,351.59,352.22,353.82,358.99,365.46,367.16,367.39,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.80252,22.060000000000002,360.72142857142853
350.97,351.12,351.36,351.78,352.65,355.25,362.18,366.53,367.31,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79439,22.029999999999973,361.19571428571425
350.98,351.12,351.34,351.67,352.27,353.59,357.18,362.92,365.23,365.65,365.72,365.73,371.92,372.94,450,600,150,200,350,0.7921,21.95999999999998,359.87571428571425
350.97,351.09,351.27,351.52,351.95,352.76,354.8,359.96,364.39,365.51,365.7,365.73,371.92,372.94,450,600,150,200,350,0.7945,21.96999999999997,359.3221428571428
350.96,351.06,351.21,351.42,351.74,352.31,353.57,357.05,362.79,365.2,365.65,365.72,371.92,372.94,450,600,150,200,350,0.79908,21.980000000000018,358.82428571428574
350.94,351.04,351.16,351.34,351.6,352.03,352.88,355.07,360.42,364.55,365.54,365.7,371.91,372.94,450,600,150,200,350,0.80411,22.0,358.36571428571426
350.92,351.02,351.15,351.35,351.68,352.34,354.11,359.75,365.78,367.2,367.4,367.42,372.34,373.0,1050,1400,350,300,650,0.81117,22.079999999999984,359.67571428571426
350.93,351.05,351.21,351.48,351.96,353.05,356.54,363.81,366.88,367.35,367.41,367.42,372.34,373.0,1050,1400,350,300,650,0.80741,22.069999999999993,360.3164285714286
350.95,351.09,351.3,351.64,352.32,354.15,359.88,365.83,367.21,367.4,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.80013,22.05000000000001,360.8535714285714
350.98,351.14,351.39,351.83,352.79,355.72,362.89,366.69,367.33,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79223,22.019999999999982,361.31071428571425
351.0,351.19,351.49,352.05,353.39,357.76,364.8,367.05,367.38,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.78445,22.0,361.6935714285715
351.03,351.24,351.59,352.28,354.11,359.83,365.82,367.21,367.4,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77714,21.970000000000027,362.0078571428572
351.05,351.29,351.69,352.52,354.89,361.57,366.37,367.29,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.7707,21.94999999999999,362.2628571428572
351.07,351.33,351.78,352.75,355.69,362.86,366.69,367.33,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76514,21.930000000000007,362.46500000000003
351.09,351.36,351.86,352.97,356.45,363.75,366.87,367.35,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76039,21.910000000000025,362.6221428571429
351.1,351.4,351.93,353.17,357.12,364.35,366.98,367.37,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75644,21.899999999999977,362.7457142857143
351.12,351.42,351.99,353.34,357.67,364.75,367.05,367.38,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75326,21.879999999999995,362.83857142857147
351.14,351.4,351.85,352.72,354.87,360.16,364.47,365.53,365.7,365.73,365.73,365.73,371.92,372.94,450,600,150,200,350,0.74863,21.80000000000001,361.42071428571415
351.09,351.3,351.61,352.15,353.29,356.35,362.18,365.06,365.63,365.72,365.73,365.73,371.92,372.94,450,600,150,200,350,0.75952,21.850000000000023,360.7642857142857
351.05,351.22,351.46,351.85,352.57,354.29,358.88,363.94,365.43,365.69,365.72,365.73,371.92,372.94,450,600,150,200,350,0.771,21.889999999999986,360.1921428571428
351.01,351.15,351.35,351.65,352.16,353.21,356.05,361.83,364.97,365.61,365.71,365.73,371.92,372.94,450,600,150,200,350,0.78118,21.930000000000007,359.6635714285714
350.98,351.11,351.27,351.51,351.89,352.61,354.34,358.98,363.98,365.44,365.69,365.72,371.92,372.94,450,600,150,200,350,0.7899,21.95999999999998,359.17
350.96,351.07,351.21,351.41,351.71,352.23,353.35,356.42,362.22,365.06,365.63,365.72,371.92,372.94,450,600,150,200,350,0.79732,21.980000000000018,358.70357142857137
350.94,351.04,351.16,351.33,351.58,351.98,352.76,354.73,359.78,364.32,365.5,365.7,371.91,372.94,450,600,150,200,350,0.80366,22.0,358.26214285714286
350.93,351.01,351.12,351.27,351.47,351.8,352.38,353.69,357.32,363.0,365.24,365.66,371.9,372.94,450,600,150,200,350,0.80913,22.00999999999999,357.8378571428571
350.91,350.99,351.09,351.22,351.4,351.66,352.12,353.03,355.47,361.05,364.75,365.58,371.88,372.94,450,600,150,200,350,0.81388,22.029999999999973,357.435
350.9,350.97,351.06,351.18,351.33,351.56,351.92,352.61,354.27,358.77,363.88,365.42,371.85,372.93,450,600,150,200,350,0.81806,22.03000000000003,357.04642857142863
350.89,350.96,351.04,351.14,351.28,351.48,351.78,352.31,353.48,356.73,362.51,365.14,371.78,372.93,450,600,150,200,350,0.82175,22.04000000000002,356.675
350.88,350.94,351.02,351.11,351.24,351.41,351.66,352.09,352.96,355.24,360.69,364.64,371.66,372.91,450,600,150,200,350,0.82503,22.03000000000003,356.3178571428571
350.87,350.93,351.0,351.09,351.2,351.35,351.57,351.93,352.6,354.23,358.69,363.84,371.44,372.89,450,600,150,200,350,0.82797,22.019999999999982,355.97357142857146
350.87,350.92,350.99,351.07,351.17,351.31,351.5,351.8,352.35,353.54,356.91,362.69,371.08,372.84,450,600,150,200,350,0.83062,21.96999999999997,355.6457142857143
350.86,350.91,350.97,351.05,351.14,351.27,351.44,351.7,352.15,353.07,355.56,361.2,370.5,372.77,450,600,150,200,350,0.83301,21.909999999999968,355.32785714285717
